,time_s,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,LS/AGFP,LS/AGFP,LS/AGFP,LS/AGFP,LS/AGFP,LS/AGFP,LS/AGFP,LS/AGFP,K/AGFP,K/AGFP,K/AGFP,K/AGFP,K/AGFP,K/AGFP,K/AGFP,K/AGFP
10,19220.271,0.0507,0.054279999999999995,0.07598,0.06348000000000001,0.0521,0.052360000000000004,0.08158000000000001,0.09081999999999998,0.05506,0.05406,0.05308,0.056679999999999994,0.05628,0.05118,0.053500000000000006,0.05408,0.0783,0.05935999999999999,0.060840000000000005,0.06658,0.058199999999999995,0.07959999999999999,0.06322000000000001,0.07515999999999999,0.06512,0.08807999999999999,0.0917,0.07991999999999999,0.06982000000000001,0.10036,0.08126,0.10754000000000001
11,21142.454,0.0505,0.05389999999999999,0.07570000000000002,0.06382,0.052160000000000005,0.05232,0.08264,0.09106,0.055319999999999994,0.054079999999999996,0.05332,0.0566,0.05636000000000001,0.05122,0.05258,0.053500000000000006,0.07782,0.0598,0.060999999999999985,0.06704,0.05872000000000001,0.0799,0.06372,0.07514,0.06620000000000001,0.0869,0.09262,0.0811,0.06964000000000001,0.11063999999999999,0.08048,0.10746
12,23064.532,0.05072000000000001,0.05450000000000001,0.07624,0.06438,0.052039999999999996,0.052539999999999996,0.08243999999999999,0.091,0.05526,0.05441999999999999,0.05332,0.05689999999999999,0.056679999999999994,0.051000000000000004,0.05388,0.05334,0.07803999999999998,0.06076,0.06168,0.06792,0.05960000000000001,0.08028,0.0641,0.07536000000000001,0.0659,0.09522,0.09471999999999998,0.0797,0.07089999999999999,0.10232,0.08688,0.12391999999999999
13,24986.505,0.05072,0.054000000000000006,0.07648,0.06448000000000001,0.05272000000000001,0.05286,0.08299999999999999,0.09226,0.055720000000000006,0.05500000000000001,0.05386,0.05696,0.05676,0.05132,0.0531,0.05349999999999999,0.07751999999999999,0.06126,0.06233999999999999,0.06871999999999999,0.06040000000000001,0.08106,0.06478,0.07683999999999999,0.06542,0.0916,0.09096,0.0783,0.07243999999999999,0.10290000000000002,0.08480000000000001,0.11964000000000001
14,26908.528,0.050660000000000004,0.053959999999999994,0.07654000000000001,0.06439999999999999,0.052059999999999995,0.05284,0.0836,0.09184,0.055220000000000005,0.05504,0.053739999999999996,0.05658,0.05688,0.05134,0.053380000000000004,0.05334,0.07715999999999999,0.0619,0.06312,0.06915999999999999,0.06082,0.08112,0.06577999999999999,0.0765,0.06654,0.0992,0.09432,0.08018,0.07325999999999999,0.1089,0.08585999999999999,0.13021999999999997
15,28830.429,0.050859999999999995,0.05371999999999999,0.07654000000000001,0.06412,0.0522,0.052700000000000004,0.08385999999999999,0.09274,0.055479999999999995,0.0553,0.05384,0.05682,0.05754,0.05132,0.053059999999999996,0.05284,0.07676,0.06276,0.0638,0.06992000000000001,0.0617,0.08142,0.06686,0.07732,0.0671,0.09556,0.09546000000000002,0.08248,0.07394,0.10518000000000001,0.08832,0.14276
16,30752.498,0.050839999999999996,0.05382,0.07683999999999999,0.06528,0.05186,0.05278000000000001,0.08446000000000001,0.09268,0.05554,0.055200000000000006,0.05392,0.056580000000000005,0.05714000000000001,0.051859999999999996,0.0541,0.05288,0.07548,0.06402000000000001,0.0648,0.07098,0.062459999999999995,0.08134000000000001,0.06799999999999999,0.07781999999999999,0.06788,0.1059,0.09562000000000001,0.08166,0.0752,0.11338,0.08886000000000001,0.154
17,32674.715,0.0506,0.05358,0.07670000000000002,0.065,0.0518,0.052680000000000005,0.08444,0.09303999999999998,0.05554,0.05562,0.054000000000000006,0.05686,0.05726,0.051280000000000006,0.054000000000000006,0.05254000000000001,0.07452,0.06516,0.06552,0.07212,0.0636,0.08054,0.06856,0.07848,0.06704,0.09168000000000001,0.09918,0.08697999999999999,0.07615999999999999,0.11103999999999999,0.08982,0.15892
18,34596.974,0.05062,0.05358,0.07704,0.06462000000000001,0.05192000000000001,0.053000000000000005,0.08508000000000002,0.09349999999999999,0.055720000000000006,0.055279999999999996,0.05397999999999999,0.05702,0.057179999999999995,0.0524,0.05304,0.05304,0.07436000000000001,0.06641999999999999,0.06708,0.07304,0.06476,0.08038000000000001,0.06934,0.07998000000000001,0.0684,0.09576,0.10196000000000001,0.08768000000000001,0.08138,0.1129,0.08912,0.11076
19,36519.15,0.05108,0.053779999999999994,0.0772,0.06482,0.051739999999999994,0.05258,0.08562,0.09341999999999999,0.05552,0.0558,0.05386,0.057019999999999994,0.05738000000000001,0.05125999999999999,0.05304,0.0531,0.07382,0.06824,0.06821999999999999,0.07424,0.06598,0.07927999999999999,0.07042,0.08081999999999999,0.06908,0.09981999999999999,0.1069,0.09212000000000001,0.08068,0.12079999999999999,0.09192,0.09218000000000001
20,38441.191,0.0511,0.05396000000000001,0.07748000000000001,0.06544,0.052180000000000004,0.053259999999999995,0.08568,0.09468,0.05564,0.05567999999999999,0.053599999999999995,0.057080000000000006,0.057319999999999996,0.0514,0.05308,0.053459999999999994,0.07412,0.06976,0.06966,0.07592,0.06782,0.07946,0.07182000000000001,0.08286,0.06794,0.0986,0.10854,0.09258,0.08396,0.12430000000000001,0.09646,0.0987
21,40363.223,0.05092,0.053779999999999994,0.0772,0.06514,0.052059999999999995,0.05276000000000001,0.08574,0.09430000000000001,0.055940000000000004,0.05586,0.053700000000000005,0.05722000000000001,0.057539999999999994,0.05174000000000001,0.05286,0.0538,0.07561999999999999,0.07233999999999999,0.07164000000000001,0.0775,0.06949999999999999,0.07930000000000001,0.07261999999999999,0.08182,0.06724000000000001,0.09996,0.10558000000000001,0.09312000000000001,0.07977999999999999,0.11335999999999999,0.0973,0.10028
22,42285.125,0.05084000000000001,0.05371999999999999,0.07752,0.06570000000000001,0.052000000000000005,0.0529,0.08602000000000001,0.09412000000000001,0.05602,0.05584,0.05394000000000001,0.057420000000000006,0.0576,0.0516,0.0528,0.05326000000000001,0.07686,0.07422,0.07364000000000001,0.07948000000000001,0.07218,0.07996,0.0743,0.0833,0.06816000000000001,0.10389999999999999,0.11200000000000002,0.0945,0.07844,0.11059999999999999,0.10074000000000001,0.10124
23,44207.215,0.0508,0.05354,0.07744,0.06584000000000001,0.0517,0.05286,0.0864,0.09441999999999999,0.05598000000000001,0.05600000000000001,0.05378000000000001,0.05740000000000001,0.057440000000000005,0.051480000000000005,0.0526,0.0534,0.07880000000000001,0.07714,0.0765,0.08422,0.07486,0.08030000000000001,0.07618,0.08356,0.0675,0.10406,0.10364,0.09240000000000001,0.08104,0.11335999999999999,0.0962,0.09854
24,46129.439,0.05118,0.053739999999999996,0.07762,0.06528,0.0516,0.0529,0.08696000000000001,0.09482,0.05584,0.055900000000000005,0.053880000000000004,0.0573,0.05758,0.051359999999999996,0.0534,0.0539,0.08102,0.0859,0.08048,0.08708,0.07994,0.08256,0.07918,0.08448,0.06677999999999999,0.10054,0.11024,0.09064000000000001,0.07868,0.11120000000000001,0.09358000000000001,0.08634
25,48051.7,0.05082,0.05356000000000001,0.07728,0.06552,0.05144,0.0528,0.08702,0.09559999999999999,0.055940000000000004,0.056220000000000006,0.05406,0.05714,0.057940000000000005,0.05132,0.05358,0.05386,0.08293999999999999,0.08811999999999999,0.0839,0.09004,0.0843,0.08482,0.0826,0.08674,0.06824,0.10024000000000002,0.10939999999999998,0.09052,0.0806,0.11588000000000001,0.09334,0.08972
26,49973.789,0.051059999999999994,0.053500000000000006,0.07754,0.06561999999999998,0.051500000000000004,0.05264,0.0874,0.09562,0.05576,0.05628,0.05392,0.057179999999999995,0.05822000000000001,0.051140000000000005,0.053200000000000004,0.05434,0.08520000000000001,0.0957,0.08826,0.09724000000000002,0.09026,0.08947999999999999,0.08975999999999999,0.08862,0.0682,0.10410000000000001,0.11008,0.09156,0.07869999999999999,0.1162,0.09812,0.09146000000000001
27,51895.817,0.0512,0.0536,0.07730000000000001,0.06581999999999999,0.05145999999999999,0.052559999999999996,0.08826,0.09545999999999999,0.055799999999999995,0.05602,0.05382,0.05718000000000001,0.05854,0.051039999999999995,0.05344,0.0534,0.08792000000000001,0.10272,0.09383999999999999,0.1055,0.09967999999999999,0.09858,0.09558,0.09009999999999999,0.0691,0.11472,0.11406000000000001,0.09196,0.08088,0.11876000000000002,0.09742,0.09322
28,53817.952,0.05108,0.05358,0.07776000000000001,0.0654,0.051460000000000006,0.05262,0.08862,0.09590000000000001,0.05576,0.055779999999999996,0.054079999999999996,0.057479999999999996,0.05891999999999999,0.0512,0.05314,0.05376000000000001,0.09314,0.11656,0.10576,0.11594000000000002,0.10926,0.10838,0.10732,0.0964,0.0683,0.10532,0.11480000000000001,0.08968000000000001,0.07966,0.12678,0.10694,0.09578
29,55740.088,0.051140000000000005,0.05322,0.07742,0.06577999999999999,0.0513,0.0523,0.08843999999999999,0.09616,0.055720000000000006,0.05634,0.05432,0.05726,0.059160000000000004,0.05112,0.0534,0.05286,0.09866,0.12832000000000002,0.1137,0.12648,0.11495999999999999,0.12764,0.12010000000000001,0.1012,0.07164000000000001,0.10642,0.11543999999999999,0.09086000000000001,0.08942,0.12118,0.09874000000000001,0.10081999999999999
30,57662.114,0.05118,0.053279999999999994,0.07746,0.06628,0.051160000000000004,0.052379999999999996,0.08864000000000001,0.09559999999999999,0.05566,0.056459999999999996,0.054079999999999996,0.05696,0.05908,0.050980000000000004,0.05322,0.05294,0.10540000000000001,0.1366,0.12414,0.14148,0.13108,0.13756,0.1424,0.11135999999999999,0.06808,0.11140000000000001,0.12038,0.0893,0.08238000000000001,0.11732000000000002,0.10034000000000001,0.10539999999999998
31,59584.288,0.0511,0.053180000000000005,0.07736000000000001,0.06582,0.05132,0.05282,0.08878,0.09651999999999998,0.05576,0.05661999999999999,0.0541,0.05718000000000001,0.059179999999999996,0.05118,0.05384,0.05297999999999999,0.11312000000000003,0.15036,0.14243999999999998,0.15688,0.14216,0.15894000000000003,0.16116,0.13040000000000002,0.06766,0.10085999999999999,0.12275999999999998,0.08892000000000001,0.08284,0.12272000000000001,0.09756000000000001,0.10484
32,61506.479,0.051160000000000004,0.05334,0.07782,0.06595999999999999,0.051160000000000004,0.0524,0.08938000000000001,0.09614,0.05598000000000001,0.05600000000000001,0.054220000000000004,0.05704,0.05911999999999999,0.051000000000000004,0.053759999999999995,0.053239999999999996,0.12064,0.16897999999999996,0.15608,0.17206000000000002,0.15416,0.1792,0.17548000000000002,0.15825999999999998,0.06821999999999999,0.10146,0.12647999999999998,0.08678,0.06788,0.12828,0.09476,0.1069
33,63428.446,0.051460000000000006,0.053059999999999996,0.07768,0.0668,0.05092,0.05242,0.08912,0.09607999999999998,0.055720000000000006,0.056440000000000004,0.05402,0.05669999999999999,0.05936,0.050980000000000004,0.053059999999999996,0.05394,0.12933999999999998,0.18978,0.16591999999999998,0.18028,0.16723999999999997,0.19301999999999997,0.19491999999999998,0.19428,0.06982000000000001,0.10624,0.12806,0.07706,0.07070000000000001,0.12430000000000001,0.0945,0.11446
34,65350.468,0.05158,0.05312,0.07774,0.06682,0.051160000000000004,0.05249999999999999,0.08906,0.09646000000000002,0.055600000000000004,0.056679999999999994,0.054000000000000006,0.05664,0.05928,0.050839999999999996,0.05289999999999999,0.054959999999999995,0.15964,0.20128,0.17905999999999997,0.20402,0.19268000000000002,0.21586,0.21942,0.22549999999999998,0.06806,0.1109,0.12562,0.07819999999999999,0.0696,0.09494,0.07608000000000001,0.11027999999999998
35,67272.604,0.05156000000000001,0.05312,0.07768,0.06616,0.0508,0.052500000000000005,0.08932000000000001,0.09609999999999999,0.055499999999999994,0.056459999999999996,0.05388,0.05652,0.05928,0.050760000000000007,0.05322,0.053200000000000004,0.16541999999999998,0.22471999999999998,0.19958,0.21448,0.22269999999999998,0.24430000000000002,0.25568,0.26548,0.06824,0.1042,0.12754,0.07968,0.06982000000000001,0.09756000000000001,0.07372000000000001,0.11610000000000001
36,69194.742,0.05162,0.05314,0.07758000000000001,0.06638,0.051039999999999995,0.05249999999999999,0.08888,0.09614,0.055380000000000006,0.056299999999999996,0.053739999999999996,0.05639999999999999,0.059219999999999995,0.05118,0.05278000000000001,0.05347999999999999,0.23900000000000002,0.24245999999999998,0.2245,0.25317999999999996,0.2533,0.26842,0.27386,0.2922,0.06732,0.10022,0.12409999999999999,0.07896,0.0732,0.09732,0.0757,0.11968000000000001
37,71116.696,0.05158,0.05334000000000001,0.07818,0.06742,0.0511,0.052500000000000005,0.08968000000000001,0.09656,0.05544,0.05634,0.053759999999999995,0.05650000000000001,0.0596,0.05114,0.05282,0.05296000000000001,0.30324,0.27752,0.26118,0.27466,0.26686,0.28522000000000003,0.30538,0.3236,0.06682,0.10134000000000001,0.12896000000000002,0.082,0.07168,0.09898000000000001,0.07538,0.12027999999999998
38,73038.503,0.05138,0.05302,0.07777999999999999,0.06720000000000001,0.0509,0.05227999999999999,0.08937999999999999,0.09594,0.055279999999999996,0.05688000000000001,0.05384,0.05618000000000001,0.059699999999999996,0.05054000000000001,0.05242,0.05352,0.34059999999999996,0.3035,0.25354,0.30122,0.29314,0.32253999999999994,0.31988000000000005,0.36794000000000004,0.06745999999999999,0.10772,0.13047999999999998,0.08612,0.07264,0.10396000000000001,0.07776000000000001,0.11978
39,74960.567,0.051539999999999996,0.0528,0.07764,0.06699999999999999,0.050859999999999995,0.0526,0.08972,0.09641999999999999,0.05562,0.056979999999999996,0.05391999999999999,0.05606,0.059739999999999994,0.05122,0.05314,0.05316,0.4046,0.34498,0.3173,0.33438,0.33764000000000005,0.34906000000000004,0.34114,0.40346000000000004,0.06732,0.10794000000000001,0.09880000000000001,0.08264,0.07631999999999999,0.10718000000000001,0.07844,0.07887999999999999
40,76882.662,0.05138,0.05258,0.07722,0.06662,0.0505,0.0523,0.08954,0.09538,0.05526,0.05739999999999999,0.05378000000000001,0.055940000000000004,0.06024,0.051500000000000004,0.05262,0.05316,0.45972,0.39588,0.34209999999999996,0.37592000000000003,0.33882,0.41296,0.37751999999999997,0.41753999999999997,0.06668,0.10694,0.09436,0.0837,0.07246,0.11398,0.07624,0.078
41,78804.815,0.05164,0.05266,0.07708,0.0668,0.05042,0.05245999999999999,0.08988,0.09614,0.05494,0.0571,0.05388,0.055959999999999996,0.05996,0.050359999999999995,0.05242,0.052680000000000005,0.53396,0.47268,0.37556,0.4373,0.37426,0.47533999999999993,0.42216,0.4798800000000001,0.06668,0.10758000000000001,0.09647999999999998,0.08858,0.07226000000000002,0.11542000000000001,0.07586,0.08138
42,80727.074,0.051980000000000005,0.05264,0.0772,0.06674,0.050280000000000005,0.05232,0.09026,0.09582000000000002,0.05508,0.05716,0.05376000000000001,0.05554,0.0601,0.05064,0.0522,0.052559999999999996,0.5768599999999999,0.49124,0.4418,0.47966,0.421,0.51746,0.503,0.51286,0.0673,0.10350000000000001,0.09853999999999999,0.08209999999999999,0.06899999999999999,0.10708,0.07634,0.08334
43,82649.247,0.05174000000000001,0.052579999999999995,0.07708000000000001,0.06732,0.05064,0.052559999999999996,0.08986,0.09632,0.0548,0.05728,0.05384,0.05536,0.0601,0.05072,0.05188,0.05302,0.64366,0.60412,0.5243,0.5950399999999999,0.5260400000000001,0.60822,0.5475199999999999,0.5539599999999999,0.06666000000000001,0.0985,0.09814,0.08974,0.06802,0.09522,0.0745,0.08682
44,84571.356,0.05186,0.05244,0.07665999999999999,0.06717999999999999,0.05042,0.052559999999999996,0.09056,0.09603999999999999,0.0548,0.057499999999999996,0.05398000000000001,0.05512,0.06011999999999999,0.050940000000000006,0.05254000000000001,0.05271999999999999,0.67152,0.67764,0.5995199999999998,0.68394,0.64242,0.69108,0.6620800000000001,0.61522,0.06670000000000001,0.08264,0.09858000000000001,0.09638,0.06670000000000001,0.0918,0.07166,0.08834
45,86493.358,0.05162,0.05244,0.07680000000000001,0.06682,0.04975999999999999,0.05214,0.09074000000000002,0.09537999999999999,0.05482,0.05776,0.05347999999999999,0.05494,0.06028,0.05082,0.052180000000000004,0.0543,0.7296799999999999,0.71632,0.66014,0.7081800000000001,0.65844,0.73532,0.6877,0.7148,0.06677999999999999,0.07465999999999999,0.0987,0.09019999999999999,0.06836,0.09196,0.06510000000000002,0.0898
46,88415.23,0.052100000000000014,0.05252,0.07654000000000001,0.06748000000000001,0.049980000000000004,0.05264,0.09114,0.09552,0.05464,0.057819999999999996,0.05369999999999999,0.05500000000000001,0.0605,0.05066,0.05286,0.053720000000000004,0.7886,0.7308600000000001,0.68006,0.73264,0.6672199999999999,0.75622,0.72088,0.74698,0.06670000000000001,0.08038000000000001,0.09878,0.08926,0.07022,0.09136000000000001,0.0626,0.09114000000000001
47,90337.348,0.05166,0.05232,0.07652,0.0668,0.049479999999999996,0.05206000000000001,0.09078,0.09495999999999999,0.054900000000000004,0.057620000000000005,0.05366,0.05456,0.0601,0.0504,0.052039999999999996,0.05292,0.82966,0.7630000000000001,0.74016,0.76818,0.7295200000000001,0.7688,0.75444,0.74846,0.06677999999999999,0.08204,0.10312000000000002,0.08438,0.06476,0.08828,0.061639999999999986,0.09308
48,92259.514,0.05194,0.05189999999999999,0.0761,0.06688000000000001,0.049499999999999995,0.05244,0.09059999999999999,0.09568000000000002,0.054720000000000005,0.058179999999999996,0.053739999999999996,0.054400000000000004,0.0601,0.050839999999999996,0.05238,0.05328000000000001,0.8475999999999999,0.79254,0.77246,0.8018000000000001,0.77942,0.8203799999999999,0.789,0.7555400000000001,0.0666,0.08056,0.10547999999999999,0.09408000000000001,0.06432000000000002,0.0875,0.06282,0.09247999999999999
49,94409.192,0.05289999999999999,0.05292,0.07576000000000001,0.06758,0.04964,0.0528,0.08952,0.09398,0.054799999999999995,0.05711999999999999,0.05356000000000001,0.053160000000000006,0.060739999999999995,0.04972,0.050960000000000005,0.05177999999999999,0.89116,0.8241800000000001,0.8069000000000001,0.8408999999999999,0.8205200000000001,0.85662,0.8356399999999999,0.7975399999999999,0.0673,0.0839,0.10788,0.10312000000000002,0.06378,0.0857,0.06422,0.09236000000000001
50,96331.294,0.05266,0.05282,0.07612,0.0675,0.04976,0.052700000000000004,0.0905,0.09414,0.054479999999999994,0.057120000000000004,0.053779999999999994,0.053259999999999995,0.06080000000000001,0.0501,0.05132,0.05256000000000001,0.9082399999999999,0.8621800000000001,0.8395400000000001,0.8622599999999998,0.8423999999999999,0.8770200000000001,0.8625,0.82088,0.06726,0.08380000000000001,0.11272,0.09590000000000001,0.06545999999999999,0.08653999999999999,0.06498,0.09478
51,98253.147,0.05262,0.052539999999999996,0.07608,0.0676,0.04946,0.05245999999999999,0.08972,0.094,0.05432,0.05736000000000001,0.053599999999999995,0.052980000000000006,0.06052,0.04972,0.05132,0.05184,0.9389399999999999,0.8929199999999999,0.8917400000000001,0.9133199999999999,0.8803799999999999,0.91912,0.90016,0.8464600000000001,0.06714,0.08546000000000001,0.1056,0.09032,0.06492,0.0877,0.06756000000000001,0.09724
52,100174.992,0.052239999999999995,0.052360000000000004,0.07594,0.06742,0.04975999999999999,0.05234,0.09059999999999999,0.09382,0.054259999999999996,0.05740000000000001,0.05366,0.05292,0.060399999999999995,0.05008,0.05082,0.05142,0.9619800000000002,0.92378,0.92232,0.943,0.9097999999999999,0.9502,0.9259999999999999,0.88558,0.06717999999999999,0.09592,0.10629999999999999,0.09378,0.06394,0.08738,0.06698,0.0965
53,102096.999,0.05238,0.052079999999999994,0.0758,0.06814,0.04984,0.05247999999999999,0.09061999999999999,0.09386,0.05412,0.05724,0.053599999999999995,0.05267999999999999,0.06044000000000001,0.04968,0.051140000000000005,0.0516,0.9869,0.9564599999999999,0.94234,0.968,0.94732,0.98292,0.95932,0.9106799999999999,0.06678,0.09202,0.09254,0.09252,0.06422,0.08957999999999999,0.07004,0.09985999999999999
54,104019.178,0.05234000000000001,0.05195999999999999,0.07578,0.06832,0.04978,0.0524,0.09024000000000001,0.09344,0.05384,0.05686,0.05362,0.05278000000000001,0.06015999999999999,0.04984000000000001,0.0511,0.0519,0.9981399999999999,0.98116,0.97524,0.9906,0.98058,1.0165600000000001,1.01136,0.94342,0.06702,0.0945,0.09126000000000001,0.0978,0.06412,0.09061999999999999,0.07002,0.1006
55,105941.318,0.0526,0.051680000000000004,0.07576,0.06786,0.050019999999999995,0.052500000000000005,0.09092,0.09298,0.05384,0.05738,0.05336,0.05244,0.060860000000000004,0.0496,0.0511,0.052079999999999994,1.02132,0.99902,1.00186,1.01934,1.01356,1.03248,1.0436200000000002,0.97674,0.06677999999999999,0.09803999999999999,0.08912,0.09492,0.06638000000000001,0.09208000000000001,0.06854,0.09962
56,107863.465,0.05242,0.05144,0.07586,0.0678,0.0498,0.052239999999999995,0.09018,0.09322,0.05354,0.05738000000000001,0.053559999999999997,0.0522,0.06044000000000001,0.0499,0.05058,0.052039999999999996,1.04102,1.0228,1.0161799999999999,1.03702,1.0375599999999998,1.0603799999999999,1.06962,1.0128599999999999,0.06702,0.098,0.0863,0.09894,0.06764,0.0933,0.06884,0.09988
57,109785.681,0.05244,0.05158,0.07568,0.06734,0.04938,0.05194,0.09078,0.09255999999999999,0.05336,0.05772000000000001,0.0533,0.05217999999999999,0.0607,0.04994,0.0512,0.05184,1.06216,1.04444,1.04574,1.05962,1.05692,1.08016,1.0891600000000001,1.0519,0.06692000000000001,0.10529999999999999,0.08884,0.09568000000000002,0.06886,0.09463999999999999,0.06777999999999999,0.0998
58,111707.657,0.052619999999999986,0.05159999999999999,0.07504000000000001,0.06792000000000001,0.04952,0.05197999999999999,0.09015999999999999,0.09206,0.05321999999999999,0.057420000000000006,0.05342,0.0523,0.06052,0.05025999999999999,0.051519999999999996,0.051680000000000004,1.0819800000000002,1.06508,1.0691799999999998,1.08352,1.08194,1.1113199999999999,1.1124399999999999,1.08666,0.06658,0.09856,0.08692,0.08612,0.06920000000000001,0.0921,0.06836,0.10042
59,113629.663,0.05266,0.05142,0.07514000000000001,0.06726000000000001,0.04998,0.052259999999999994,0.09062,0.09196000000000001,0.053459999999999994,0.05740000000000001,0.05362,0.05254000000000001,0.06048,0.0501,0.051039999999999995,0.052000000000000005,1.09134,1.08524,1.0889600000000002,1.1063,1.1040400000000001,1.13612,1.14242,1.116,0.06656,0.10197999999999999,0.08756,0.08346,0.07170000000000001,0.09344,0.06683999999999998,0.09976
60,115551.921,0.05252,0.051500000000000004,0.07496,0.06766,0.049780000000000005,0.052059999999999995,0.09052,0.09107999999999998,0.05364,0.057479999999999996,0.053579999999999996,0.05262,0.06078,0.04972,0.05012,0.05184000000000001,1.1076799999999998,1.10488,1.10658,1.12778,1.1247,1.15408,1.1661,1.13938,0.06666,0.09656,0.08846000000000001,0.07148,0.06982,0.09397999999999998,0.06776000000000001,0.09846
