NAME,CCMB1-pilot2-083129
GROUP_TYPE,MultiCultivator-OD
GROUP_NAME,MC 201-group
GROUP_ID,group-003
START,"Aug 31, 2019 4:07:40 PM"
PLANNED_DURATION,10d 00:00:00
PLANNED_DURATION_SEC,864000
DURATION,8d 20:46:22
DURATION_SEC,765982
INOCULUM,100x dilution of OD600 0.5
MEDIUM,m9 gly 1/2 cm atc 100 nM
ORGANISM,CCMB1
GASSING,ambient air
TERMINATION,
TIME_FORMAT,HOURS
TIME_FROM_SEC,0
TIME_TO_SEC,765927
NOTES,

key                 ,time                ,value               ,
mc-airpump.airpump  ,8.583611            ,1                   
mc-airpump.airpump  ,8.665556            ,                    
mc-airpump.airpump  ,8.666944            ,1                   
mc-airpump.airpump  ,8.748889            ,                    
mc-airpump.airpump  ,8.750278            ,1                   
mc-airpump.airpump  ,8.832222            ,                    
mc-airpump.airpump  ,8.833611            ,1                   
mc-airpump.airpump  ,8.915556            ,                    
mc-airpump.airpump  ,8.916944            ,1                   
mc-airpump.airpump  ,8.998889            ,                    
mc-airpump.airpump  ,9.000278            ,1                   
mc-airpump.airpump  ,9.082222            ,                    
mc-airpump.airpump  ,9.083611            ,1                   
mc-airpump.airpump  ,9.165556            ,                    
mc-airpump.airpump  ,9.166944            ,1                   
mc-airpump.airpump  ,9.248889            ,                    
mc-airpump.airpump  ,9.250278            ,1                   
mc-airpump.airpump  ,9.332222            ,                    
mc-airpump.airpump  ,9.333611            ,1                   
mc-airpump.airpump  ,9.415556            ,                    
mc-airpump.airpump  ,9.416944            ,1                   
mc-airpump.airpump  ,9.498889            ,                    
mc-airpump.airpump  ,9.500278            ,1                   
mc-airpump.airpump  ,9.582222            ,                    
mc-airpump.airpump  ,9.583611            ,1                   
mc-airpump.airpump  ,9.665556            ,                    
mc-airpump.airpump  ,9.666944            ,1                   
mc-airpump.airpump  ,9.748889            ,                    
mc-airpump.airpump  ,9.750278            ,1                   
mc-airpump.airpump  ,9.832222            ,                    
mc-airpump.airpump  ,9.833611            ,1                   
mc-airpump.airpump  ,9.915556            ,                    
mc-airpump.airpump  ,9.916944            ,1                   
mc-airpump.airpump  ,9.998889            ,                    
mc-airpump.airpump  ,10.000278           ,1                   
mc-airpump.airpump  ,10.082222           ,                    
mc-airpump.airpump  ,10.083611           ,1                   
mc-airpump.airpump  ,10.165556           ,                    
mc-airpump.airpump  ,10.166944           ,1                   
mc-airpump.airpump  ,10.248889           ,                    
mc-airpump.airpump  ,10.250278           ,1                   
mc-airpump.airpump  ,10.332222           ,                    
mc-airpump.airpump  ,10.333611           ,1                   
mc-airpump.airpump  ,10.415556           ,                    
mc-airpump.airpump  ,10.416944           ,1                   
mc-airpump.airpump  ,10.498889           ,                    
mc-airpump.airpump  ,10.500278           ,1                   
mc-airpump.airpump  ,10.582222           ,                    
mc-airpump.airpump  ,10.583611           ,1                   
mc-airpump.airpump  ,10.665556           ,                    
mc-airpump.airpump  ,10.666944           ,1                   
mc-airpump.airpump  ,10.748889           ,                    
mc-airpump.airpump  ,10.750278           ,1                   
mc-airpump.airpump  ,10.832222           ,                    
mc-airpump.airpump  ,10.833611           ,1                   
mc-airpump.airpump  ,10.915556           ,                    
mc-airpump.airpump  ,10.916944           ,1                   
mc-airpump.airpump  ,10.998889           ,                    
mc-airpump.airpump  ,11.000278           ,1                   
mc-airpump.airpump  ,11.082222           ,                    
mc-airpump.airpump  ,11.083611           ,1                   
mc-airpump.airpump  ,11.165556           ,                    
mc-airpump.airpump  ,11.166944           ,1                   
mc-airpump.airpump  ,11.248889           ,                    
mc-airpump.airpump  ,11.250278           ,1                   
mc-airpump.airpump  ,11.332222           ,                    
mc-airpump.airpump  ,11.333611           ,1                   
mc-airpump.airpump  ,11.415556           ,                    
mc-airpump.airpump  ,11.416944           ,1                   
mc-airpump.airpump  ,11.498889           ,                    
mc-airpump.airpump  ,11.500278           ,1                   
mc-airpump.airpump  ,11.582222           ,                    
mc-airpump.airpump  ,11.583611           ,1                   
mc-airpump.airpump  ,11.665556           ,                    
mc-airpump.airpump  ,11.666944           ,1                   
mc-airpump.airpump  ,11.748889           ,                    
mc-airpump.airpump  ,11.750278           ,1                   
mc-airpump.airpump  ,11.832222           ,                    
mc-airpump.airpump  ,11.833611           ,1                   
mc-airpump.airpump  ,11.915556           ,                    
mc-airpump.airpump  ,11.916944           ,1                   
mc-airpump.airpump  ,11.998889           ,                    
mc-airpump.airpump  ,12.000278           ,1                   
mc-airpump.airpump  ,12.082222           ,                    
mc-airpump.airpump  ,12.083611           ,1                   
mc-airpump.airpump  ,12.165556           ,                    
mc-airpump.airpump  ,12.167222           ,1                   
mc-airpump.airpump  ,12.248889           ,                    
mc-airpump.airpump  ,12.250278           ,1                   
mc-airpump.airpump  ,12.332222           ,                    
mc-airpump.airpump  ,12.333611           ,1                   
mc-airpump.airpump  ,12.415556           ,                    
mc-airpump.airpump  ,12.416944           ,1                   
mc-airpump.airpump  ,12.498889           ,                    
mc-airpump.airpump  ,12.500278           ,1                   
mc-airpump.airpump  ,12.582222           ,                    
mc-airpump.airpump  ,12.583611           ,1                   
mc-airpump.airpump  ,12.665556           ,                    
mc-airpump.airpump  ,12.666944           ,1                   
mc-airpump.airpump  ,12.748889           ,                    
mc-airpump.airpump  ,12.750278           ,1                   
mc-airpump.airpump  ,12.832222           ,                    
mc-airpump.airpump  ,12.833611           ,1                   
mc-airpump.airpump  ,12.915556           ,                    
mc-airpump.airpump  ,12.916944           ,1                   
mc-airpump.airpump  ,12.998889           ,                    
mc-airpump.airpump  ,13.000278           ,1                   
mc-airpump.airpump  ,13.082222           ,                    
mc-airpump.airpump  ,13.083611           ,1                   
mc-airpump.airpump  ,13.165556           ,                    
mc-airpump.airpump  ,13.166944           ,1                   
mc-airpump.airpump  ,13.248889           ,                    
mc-airpump.airpump  ,13.250556           ,1                   
mc-airpump.airpump  ,13.332222           ,                    
mc-airpump.airpump  ,13.333611           ,1                   
mc-airpump.airpump  ,13.415556           ,                    
mc-airpump.airpump  ,13.416944           ,1                   
mc-airpump.airpump  ,13.498889           ,                    
mc-airpump.airpump  ,13.500278           ,1                   
mc-airpump.airpump  ,13.582222           ,                    
mc-airpump.airpump  ,13.583611           ,1                   
mc-airpump.airpump  ,13.665556           ,                    
mc-airpump.airpump  ,13.666944           ,1                   
mc-airpump.airpump  ,13.748889           ,                    
mc-airpump.airpump  ,13.750278           ,1                   
mc-airpump.airpump  ,13.832222           ,                    
mc-airpump.airpump  ,13.833611           ,1                   
mc-airpump.airpump  ,13.915556           ,                    
mc-airpump.airpump  ,13.916944           ,1                   
mc-airpump.airpump  ,13.998889           ,                    
mc-airpump.airpump  ,14.000278           ,1                   
mc-airpump.airpump  ,14.082222           ,                    
mc-airpump.airpump  ,14.083611           ,1                   
mc-airpump.airpump  ,14.165556           ,                    
mc-airpump.airpump  ,14.166944           ,1                   
mc-airpump.airpump  ,14.248889           ,                    
mc-airpump.airpump  ,14.250278           ,1                   
mc-airpump.airpump  ,14.332222           ,                    
mc-airpump.airpump  ,14.333611           ,1                   
mc-airpump.airpump  ,14.415556           ,                    
mc-airpump.airpump  ,14.416944           ,1                   
mc-airpump.airpump  ,14.499167           ,                    
mc-airpump.airpump  ,14.500278           ,1                   
mc-airpump.airpump  ,14.582222           ,                    
mc-airpump.airpump  ,14.583611           ,1                   
mc-airpump.airpump  ,14.665556           ,                    
mc-airpump.airpump  ,14.666944           ,1                   
mc-airpump.airpump  ,14.748889           ,                    
mc-airpump.airpump  ,14.750278           ,1                   
mc-airpump.airpump  ,14.832222           ,                    
mc-airpump.airpump  ,14.833611           ,1                   
mc-airpump.airpump  ,14.915556           ,                    
mc-airpump.airpump  ,14.916944           ,1                   
mc-airpump.airpump  ,14.998889           ,                    
mc-airpump.airpump  ,15.000278           ,1                   
mc-airpump.airpump  ,15.082222           ,                    
mc-airpump.airpump  ,15.083611           ,1                   
mc-airpump.airpump  ,15.165556           ,                    
mc-airpump.airpump  ,15.166944           ,1                   
mc-airpump.airpump  ,15.248889           ,                    
mc-airpump.airpump  ,15.250278           ,1                   
mc-airpump.airpump  ,15.332222           ,                    
mc-airpump.airpump  ,15.333611           ,1                   
mc-airpump.airpump  ,15.415556           ,                    
